ticker,company,sector,meeting_year,form,filing_date,accession,n_words,n_sentences,theme_integrity_responsibility,theme_operational_excellence,theme_innovation_science,theme_people_talent,theme_diversity_inclusion,theme_customer_client_focus,theme_community_social_good,theme_environmental_stewardship,theme_leadership_governance,theme_human_progress_wellbeing,theme_profitable_growth,theme_heritage_longevity,theme_safety,dominant_theme_classical,dominant_theme_distinctive,tone_positive,tone_negative,tone_uncertainty,net_tone,avg_sentence_len,flesch_reading_ease,sim_to_prev,llm_themes,llm_dominant_theme,llm_stakeholder_orientation,llm_summary
AAPL,Apple,Technology,2022,DEF 14A,2022-01-06,0001193125-22-003583,54260,2337,3.299,4.571,0.958,4.994,5.068,3.483,1.198,1.401,22.374,0.977,6.395,0.295,0.258,leadership_governance,diversity_inclusion,9.307,1.99,7.667,0.648,23.22,30.3,0.9362,integrity_responsibility|diversity_inclusion|environmental_stewardship|community_social_good|people_talent|leadership_governance|customer_client_focus|human_progress_wellbeing,diversity_inclusion,stakeholder_oriented,"Apple foregrounds its commitment to accessibility, education, environmental sustainability, inclusion and diversity, privacy, supplier responsibility, and equitable treatment of employees and communities as core values alongside shareholder value delivery."
AAPL,Apple,Technology,2023,DEF 14A,2023-01-12,0001308179-23-000019,42829,1935,3.199,4.903,1.448,4.133,7.121,3.386,1.471,1.798,31.637,1.448,10.414,0.304,0.187,leadership_governance,diversity_inclusion,11.861,1.634,6.514,0.758,22.13,25.7,0.9344,leadership_governance|diversity_inclusion|people_talent|integrity_responsibility|environmental_stewardship|profitable_growth,leadership_governance,balanced,"Apple emphasizes strong corporate governance, board independence, and active oversight of diversity, inclusion, environmental sustainability, and employee talent management alongside shareholder interests."
AAPL,Apple,Technology,2024,DEF 14A,2024-01-11,0001308179-24-000010,43625,1874,3.966,5.433,2.797,5.089,6.877,4.011,1.009,1.719,26.521,1.467,6.808,0.252,0.344,leadership_governance,diversity_inclusion,13.387,1.903,6.579,0.751,23.28,24.6,0.9711,leadership_governance|people_talent|diversity_inclusion|integrity_responsibility|community_social_good|environmental_stewardship|profitable_growth|innovation_science,leadership_governance,balanced,"Apple emphasizes strong corporate governance, board independence, and oversight of employee development, diversity, environmental stewardship, and ethical conduct while maintaining alignment with shareholder interests."
AVGO,Broadcom,Technology,2016,DEF 14A,2016-02-23,0001193125-16-472407,41505,1989,2.819,4.505,2.096,2.458,2.988,4.481,0.072,0.072,24.792,0.145,5.421,0.024,0.072,leadership_governance,operational_excellence,6.361,0.94,6.794,0.743,20.87,33.7,,leadership_governance|integrity_responsibility,leadership_governance,balanced,"The proxy foregrounds strong corporate governance through independent board oversight, transparent director compensation benchmarking against peers, and rigorous audit committee controls to ensure accountability and ethical financial management."
AVGO,Broadcom,Technology,2017,DEF 14A,2017-02-17,0001193125-17-047986,69478,3560,1.727,3.382,2.548,2.36,3.483,3.498,0.043,0.173,13.558,0.302,5.685,0.13,0.072,leadership_governance,customer_client_focus,10.435,4.116,7.355,0.434,19.52,32.6,0.853,leadership_governance|profitable_growth|integrity_responsibility,leadership_governance,shareholder_primacy,"The proxy emphasizes strong corporate governance through independent board leadership, rigorous committee oversight, and executive compensation aligned with shareholder value creation."
AVGO,Broadcom,Technology,2018,DEF 14A,2018-02-20,0001193125-18-050352,74101,3423,1.754,4.791,1.714,1.889,2.942,2.928,0.067,0.175,13.185,0.351,7.139,0.054,0.108,leadership_governance,operational_excellence,10.013,4.521,7.044,0.378,21.65,30.7,0.9403,leadership_governance|profitable_growth|integrity_responsibility,leadership_governance,shareholder_primacy,"Broadcom emphasizes strong independent board governance, rigorous oversight of management and auditing, and CEO compensation tied to shareholder returns and financial performance."
AVGO,Broadcom,Technology,2019,DEF 14A,2019-02-19,0001193125-19-043540,46169,2071,1.928,5.826,1.148,4.224,2.577,3.054,0.087,0.173,20.945,0.282,6.498,0.087,0.022,leadership_governance,operational_excellence,7.776,1.105,6.606,0.751,22.29,34.3,0.6983,leadership_governance|profitable_growth,leadership_governance,shareholder_primacy,"The company emphasizes strong corporate governance structures, board independence, and risk oversight while prioritizing long-term stockholder returns and value creation."
AVGO,Broadcom,Technology,2020,DEF 14A,2020-02-18,0001730168-20-000020,31751,1486,1.921,8.945,1.543,2.74,4.661,4.094,0.094,0.315,27.621,0.252,7.496,0.094,0.031,leadership_governance,operational_excellence,9.417,0.945,6.425,0.818,21.37,33.4,0.9001,leadership_governance|profitable_growth,leadership_governance,balanced,"Broadcom emphasizes strong independent board leadership, robust risk management oversight, and transparent governance structures designed to serve both stockholder interests and the long-term health of the company through sound decision-making and accountability practices."
AVGO,Broadcom,Technology,2021,DEF 14A,2021-02-19,0001730168-21-000017,51840,2261,1.466,7.812,0.907,2.739,5.44,4.205,0.251,0.444,18.634,0.212,6.385,0.058,0.058,leadership_governance,operational_excellence,8.237,1.1,7.639,0.764,22.93,33.9,0.8624,leadership_governance|integrity_responsibility|profitable_growth|people_talent|diversity_inclusion,leadership_governance,balanced,"Broadcom emphasizes strong corporate governance, responsible conduct, shareholder returns, employee talent development, and diversity and inclusion as core elements of its business strategy and Board oversight."
AVGO,Broadcom,Technology,2022,DEF 14A,2022-02-18,0001730168-22-000012,32207,1507,2.204,9.812,1.677,3.384,4.409,4.471,0.279,0.9,28.286,0.279,9.718,0.124,0.155,leadership_governance,operational_excellence,11.861,0.994,6.8,0.845,21.37,32.7,0.9281,leadership_governance|profitable_growth|integrity_responsibility|diversity_inclusion,leadership_governance,balanced,"Broadcom emphasizes strong corporate governance, shareholder returns, ethical conduct, and board diversity as foundational to long-term stakeholder value creation for stockholders, workforce, customers and communities alike."
AVGO,Broadcom,Technology,2023,DEF 14A,2023-02-17,0001140361-23-007640,47974,2046,1.73,7.608,1.292,2.751,4.815,4.086,0.167,0.625,21.032,0.188,7.754,0.125,0.063,leadership_governance,operational_excellence,9.901,1.001,7.358,0.816,23.45,32.5,0.9196,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,balanced,"Broadcom emphasizes strong, independent corporate governance with board oversight of ESG matters, director independence and diversity, while serving the long-term interests of stockholders, workforce, customers and communities alike."
AVGO,Broadcom,Technology,2024,DEF 14A,2024-02-26,0001140361-24-009541,31877,1535,2.29,9.38,2.008,3.419,3.921,2.886,0.376,1.004,28.139,0.282,9.944,0.125,0.125,leadership_governance,operational_excellence,12.893,0.722,5.929,0.894,20.77,31.8,0.8787,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,balanced,"Broadcom emphasizes strong, independent corporate governance with board oversight of risks and strategic direction, while committing to serving the long-term interests of stockholders, workforce, customers and communities."
CRM,Salesforce,Technology,2016,DEF 14A,2016-04-21,0001193125-16-550325,34814,1506,1.925,3.906,1.35,3.217,3.878,3.275,0.546,0.144,28.178,0.144,9.335,0.172,0.057,leadership_governance,operational_excellence,8.847,1.235,6.951,0.755,23.12,27.2,,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"Salesforce emphasizes strong, independent board governance and sound corporate oversight structures designed to ensure accountability and long-term stockholder value creation."
CRM,Salesforce,Technology,2017,DEF 14A,2017-04-26,0001193125-17-139646,76640,2945,1.213,6.028,0.9,4.554,2.453,2.597,0.352,0.287,15.775,0.091,7.137,0.117,0.013,leadership_governance,operational_excellence,7.842,1.305,8.716,0.715,26.02,30.1,0.7826,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,shareholder_primacy,"The company emphasizes strong corporate governance, board independence, ethical leadership, and diverse director selection while maintaining a leadership structure designed to create long-term stockholder value."
CRM,Salesforce,Technology,2018,DEF 14A,2018-05-02,0001193125-18-148743,80957,2868,1.334,4.731,0.753,2.829,2.804,2.68,0.482,0.395,19.591,0.21,11.562,0.062,0.049,leadership_governance,operational_excellence,6.46,1.668,8.091,0.59,28.23,28.1,0.8959,integrity_responsibility|leadership_governance|profitable_growth|diversity_inclusion|customer_client_focus|community_social_good|environmental_stewardship|people_talent,leadership_governance,balanced,"The company prioritizes ethical management, transparent corporate governance with strong independent oversight, and balanced value creation for stockholders, customers, employees, communities, and the environment."
CRM,Salesforce,Technology,2019,DEF 14A,2019-04-25,0001193125-19-119702,81885,3029,1.233,4.702,0.867,2.821,2.968,2.748,0.44,0.464,20.651,0.208,10.918,0.098,0.061,leadership_governance,operational_excellence,6.534,1.441,7.511,0.639,27.03,29.3,0.9916,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,balanced,"The company emphasizes strong independent Board governance, ethical leadership, board diversity, and long-term stockholder value creation while considering broader stakeholder interests including customers, employees, community and environment."
CRM,Salesforce,Technology,2020,DEF 14A,2020-05-01,0001193125-20-131040,81543,3305,1.68,4.587,1.251,5.384,2.772,3.078,0.662,0.809,16.715,0.356,7.051,0.147,0.147,leadership_governance,people_talent,8.388,1.141,8.83,0.761,24.67,31.4,0.9067,integrity_responsibility|customer_client_focus|innovation_science|leadership_governance|diversity_inclusion|people_talent|profitable_growth,leadership_governance,balanced,"Salesforce emphasizes trust, customer success, and innovation as core values, supported by strong independent governance, board accountability, diversity and inclusion initiatives, and ethical business practices that align with long-term stockholder value creation."
CRM,Salesforce,Technology,2021,DEF 14A,2021-04-29,0001193125-21-140350,65034,2732,1.876,6.074,1.63,4.628,3.567,3.906,1.015,1.046,18.021,0.446,7.212,0.169,0.231,leadership_governance,operational_excellence,9.641,1.261,8.472,0.769,23.8,30.8,0.9567,integrity_responsibility|leadership_governance|customer_client_focus|innovation_science|people_talent|diversity_inclusion|community_social_good|environmental_stewardship|profitable_growth,leadership_governance,balanced,"Salesforce emphasizes strong corporate governance, ethical conduct, and stakeholder consideration alongside shareholder value, with trust as a foundational value guiding its leadership, customer service, and innovation efforts."
CRM,Salesforce,Technology,2022,DEF 14A,2022-04-28,0001193125-22-127612,83048,3522,1.782,4.696,1.421,5.238,3.564,2.962,0.819,1.168,17.749,0.337,6.575,0.144,0.108,leadership_governance,people_talent,9.139,1.312,8.67,0.749,23.58,32.1,0.9536,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,shareholder_primacy,"Salesforce emphasizes strong independent board oversight, ethical conduct, and diversity initiatives while maintaining a leadership structure designed to drive long-term shareholder value."
CRM,Salesforce,Technology,2023,DEF 14A,2023-04-27,0001193125-23-122123,72502,2793,2.248,6.221,1.628,3.972,3.545,3.669,0.51,1.655,24.965,0.303,7.958,0.124,0.083,leadership_governance,operational_excellence,11.489,1.572,8.165,0.759,25.96,26.2,0.9434,leadership_governance|integrity_responsibility|operational_excellence|profitable_growth|environmental_stewardship,leadership_governance,balanced,"Salesforce emphasizes strong independent board governance, ethical conduct, operational efficiency, shareholder value creation, and environmental sustainability as core to long-term company success."
CRM,Salesforce,Technology,2024,DEF 14A,2024-05-16,0001193125-24-140549,77028,2917,2.272,6.582,1.753,4.025,3.752,3.765,0.415,1.584,21.771,0.428,8.413,0.169,0.13,leadership_governance,operational_excellence,12.268,1.779,8.503,0.747,26.41,24.6,0.9696,leadership_governance|diversity_inclusion|people_talent|integrity_responsibility|environmental_stewardship,leadership_governance,balanced,"Salesforce emphasizes strong independent board governance, diversity and inclusion initiatives, employee development, ethical conduct, and environmental sustainability as core organizational values."
GOOGL,Alphabet,Technology,2016,DEF 14A,2016-04-29,0001308179-16-000384,47968,2010,3.044,3.648,1.876,4.982,2.981,4.19,0.208,0.25,34.419,0.063,8.61,0.063,0.042,leadership_governance,people_talent,7.901,1.751,6.984,0.637,23.86,30.7,,leadership_governance|profitable_growth,leadership_governance,shareholder_primacy,"The company emphasizes strong corporate governance through independent board oversight, rigorous committee structures, and director compensation aligned with shareholder interests."
GOOGL,Alphabet,Technology,2017,DEF 14A,2017-04-28,0001308179-17-000170,47315,2111,3.065,3.487,2.092,4.924,3.107,4.079,0.761,0.275,31.068,0.232,8.369,0.106,0.063,leadership_governance,people_talent,8.686,1.881,6.932,0.644,22.41,31.6,0.9908,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"Alphabet emphasizes strong corporate governance through independent board oversight, transparent committee structures, and compensation alignment with shareholder interests."
GOOGL,Alphabet,Technology,2018,DEF 14A,2018-04-27,0001308179-18-000222,46759,2052,2.759,3.486,2.032,4.833,3.85,4.149,0.214,0.77,31.074,0.15,9.004,0.128,0.064,leadership_governance,people_talent,7.998,2.032,6.779,0.595,22.79,31.6,0.9934,leadership_governance|diversity_inclusion|profitable_growth,leadership_governance,shareholder_primacy,"Alphabet emphasizes strong corporate governance through independent board oversight, rigorous director selection and evaluation processes, and compensation structures designed to align director and shareholder interests, while also recognizing diversity as a governance and business imperative."
GOOGL,Alphabet,Technology,2019,DEF 14A,2019-04-30,0001308179-19-000205,52586,2341,3.385,1.826,2.415,6.142,3.689,3.955,0.361,0.875,32.803,0.551,7.835,0.133,0.285,leadership_governance,people_talent,8.805,2.624,7.264,0.541,22.46,30.8,0.973,leadership_governance|diversity_inclusion|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Alphabet emphasizes strong corporate governance through independent board oversight, risk management, and compensation alignment with shareholders, while also committing to diversity, inclusion, and ethical integrity in leadership and operations."
GOOGL,Alphabet,Technology,2020,DEF 14A,2020-04-24,0001308179-20-000203,49496,2099,3.152,1.919,2.667,5.556,3.495,4.425,0.263,1.01,34.831,0.364,7.839,0.101,0.121,leadership_governance,people_talent,8.748,2.142,7.213,0.607,23.58,30.3,0.9741,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,shareholder_primacy,"The company emphasizes strong corporate governance, board independence, diversity, and accountability structures designed to promote long-term stockholder value creation."
GOOGL,Alphabet,Technology,2021,DEF 14A,2021-04-23,0001308179-21-000256,50256,2083,4.497,1.751,2.686,4.596,2.865,4.397,1.333,2.01,32.812,0.517,8.059,0.219,0.06,leadership_governance,people_talent,9.054,1.87,7.323,0.658,24.13,28.7,0.976,leadership_governance|integrity_responsibility|diversity_inclusion|profitable_growth,leadership_governance,balanced,"Alphabet emphasizes strong corporate governance through independent board oversight, transparency, and accountability while committing to diversity, integrity, and alignment of director interests with shareholder value creation."
GOOGL,Alphabet,Technology,2022,DEF 14A,2022-04-22,0001308179-22-000262,75618,2805,4.126,2.023,2.513,3.28,3.557,3.557,0.608,3.65,26.065,0.582,9.151,0.238,0.37,leadership_governance,integrity_responsibility,8.953,2.605,8.173,0.549,26.96,24.7,0.9526,leadership_governance|diversity_inclusion|people_talent|environmental_stewardship|integrity_responsibility,leadership_governance,balanced,"Alphabet emphasizes strong independent board governance, diversity and inclusion in leadership, human capital management, environmental oversight, and alignment of director interests with shareholder value through robust committee structures and compensation practices."
GOOGL,Alphabet,Technology,2023,DEF 14A,2023-04-21,0001308179-23-000736,67816,2667,5.058,3.126,2.728,2.846,2.448,3.937,0.457,2.3,26.012,0.752,9.128,0.31,0.59,leadership_governance,integrity_responsibility,8.833,2.595,7.55,0.546,25.43,24.2,0.9674,leadership_governance|profitable_growth|diversity_inclusion|people_talent|integrity_responsibility|environmental_stewardship,leadership_governance,balanced,"Alphabet emphasizes robust corporate governance with independent Board oversight, director accountability to stockholders, and balanced attention to ESG topics including diversity, human capital, and environmental sustainability."
GOOGL,Alphabet,Technology,2024,DEF 14A,2024-04-26,0001308179-24-000612,55133,2427,5.387,2.902,3.646,3.392,2.594,3.845,1.034,2.485,31.342,1.596,9.015,0.272,1.524,leadership_governance,integrity_responsibility,8.253,3.065,9.45,0.458,22.72,25.0,0.9366,leadership_governance|profitable_growth|integrity_responsibility|people_talent|diversity_inclusion|environmental_stewardship,leadership_governance,shareholder_primacy,"Alphabet emphasizes strong independent board governance, robust oversight structures, and alignment of director compensation with shareholder interests to protect long-term stockholder value."
IBM,IBM,Technology,2016,DEF 14A,2016-03-07,0001104659-16-102981,42306,2486,2.127,3.853,1.395,5.106,1.466,7.186,0.26,0.213,22.361,0.662,5.673,0.213,0.071,leadership_governance,customer_client_focus,12.197,1.395,5.2,0.795,17.02,37.4,,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"IBM emphasizes strong, independent board governance and oversight structures to protect shareholder interests while maintaining ethical accountability and sound management practices."
IBM,IBM,Technology,2017,DEF 14A,2017-03-13,0001104659-17-016116,46020,2648,1.977,3.846,1.13,4.628,1.456,6.845,0.152,0.217,19.1,0.478,6.236,0.217,0.065,leadership_governance,customer_client_focus,12.495,1.478,5.389,0.788,17.38,37.2,0.9936,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"IBM emphasizes strong corporate governance, board accountability to shareholders, and sound management oversight to ensure long-term shareholder interests and responsible stewardship."
IBM,IBM,Technology,2018,DEF 14A,2018-03-12,0001104659-18-016710,47168,2658,2.735,4.728,1.399,4.685,1.738,6.509,0.233,0.657,23.045,0.509,7.123,0.276,0.064,leadership_governance,customer_client_focus,12.381,1.187,5.194,0.825,17.75,35.7,0.9858,leadership_governance|integrity_responsibility|community_social_good|environmental_stewardship|profitable_growth,leadership_governance,balanced,"IBM emphasizes strong, independent corporate governance and board oversight while balancing accountability to shareholders with commitments to environmental leadership, social responsibility, and ethical conduct across its global operations."
IBM,IBM,Technology,2019,DEF 14A,2019-03-11,0001104659-19-013856,52249,2786,2.947,5.665,2.01,4.766,2.316,6.201,0.345,1.167,25.627,0.651,6.871,0.268,0.077,leadership_governance,customer_client_focus,12.689,1.091,5.302,0.842,18.75,33.3,0.9899,leadership_governance|diversity_inclusion|integrity_responsibility|environmental_stewardship|community_social_good,leadership_governance,balanced,"IBM emphasizes strong independent board governance, diversity and inclusion, ethical leadership, and corporate responsibility across environmental, social, and sustainability matters as integral to long-term performance."
IBM,IBM,Technology,2020,DEF 14A,2020-03-09,0001193125-20-067199,51982,2802,3.347,4.848,2.193,4.713,2.116,6.118,0.385,1.27,26.625,0.673,7.272,0.366,0.115,leadership_governance,customer_client_focus,13.832,1.116,4.732,0.851,18.55,34.1,0.9886,environmental_stewardship|leadership_governance|integrity_responsibility|diversity_inclusion|people_talent|community_social_good|profitable_growth,leadership_governance,balanced,"IBM emphasizes strong independent governance, environmental leadership, diversity and inclusion, ethical culture, and sustainable value creation for both shareholders and stakeholders."
IBM,IBM,Technology,2021,DEF 14A,2021-03-08,0001193125-21-073223,54978,2911,2.91,5.238,2.146,5.475,3.565,5.948,0.546,1.728,23.191,0.819,6.439,0.455,0.2,leadership_governance,customer_client_focus,13.751,0.982,4.693,0.867,18.89,33.9,0.9866,environmental_stewardship|diversity_inclusion|leadership_governance|integrity_responsibility|community_social_good|people_talent,leadership_governance,stakeholder_oriented,"IBM emphasizes strong independent governance, environmental sustainability, diversity and inclusion, and corporate social responsibility as integral to serving all stakeholders including employees, communities, and the environment alongside shareholder interests."
IBM,IBM,Technology,2022,DEF 14A,2022-03-07,0001104659-22-031075,49741,2550,3.237,4.162,2.312,5.307,3.538,5.87,0.663,1.93,25.371,0.784,6.132,0.362,0.181,leadership_governance,customer_client_focus,13.108,1.427,4.825,0.804,19.51,32.5,0.9801,leadership_governance|integrity_responsibility|diversity_inclusion|environmental_stewardship|community_social_good,leadership_governance,balanced,"IBM emphasizes strong independent board governance, ethical business culture, diversity and inclusion in leadership, environmental sustainability, and corporate social responsibility as core to its long-term strategy and stakeholder trust."
IBM,IBM,Technology,2023,DEF 14A,2023-03-06,0001104659-23-029014,52176,2682,3.852,4.274,2.607,4.772,2.664,5.692,0.537,2.032,24.973,0.862,5.865,0.441,0.172,leadership_governance,customer_client_focus,13.071,1.246,5.29,0.826,19.45,32.7,0.9938,integrity_responsibility|leadership_governance|diversity_inclusion|environmental_stewardship|people_talent|innovation_science|community_social_good,leadership_governance,balanced,"IBM emphasizes strong independent board governance, ethics, accountability, and diversity while advancing environmental sustainability and employee well-being through science-based innovation."
IBM,IBM,Technology,2024,DEF 14A,2024-03-11,0001104659-24-032641,48916,2592,4.109,4.6,3.189,3.434,2.412,5.356,0.491,5.295,23.775,0.552,7.339,0.368,0.164,leadership_governance,customer_client_focus,12.9,1.554,4.947,0.785,18.87,32.8,0.9924,leadership_governance|integrity_responsibility|environmental_stewardship|diversity_inclusion|profitable_growth,leadership_governance,balanced,"IBM emphasizes strong independent board governance, ethical conduct and trust, environmental sustainability commitments, and director diversity while maintaining focus on long-term shareholder value."
INTC,Intel,Technology,2016,DEF 14A,2016-04-04,0001193125-16-528154,37797,2068,2.937,5.477,2.302,3.334,3.36,4.551,0.661,0.767,32.595,0.159,10.503,0.159,0.026,leadership_governance,operational_excellence,10.9,2.249,6.588,0.658,18.28,33.2,,innovation_science|leadership_governance|diversity_inclusion|environmental_stewardship|profitable_growth|integrity_responsibility|operational_excellence,leadership_governance,balanced,"Intel emphasizes strong corporate governance, technological innovation, and environmental sustainability as foundational to creating value for stockholders, customers, and society while maintaining operational excellence and diversity in leadership."
INTC,Intel,Technology,2017,DEF 14A,2017-04-06,0001193125-17-112133,57233,2862,2.516,5.154,1.939,3.18,3.163,3.582,0.332,0.594,26.803,0.192,8.754,0.122,0.122,leadership_governance,operational_excellence,9.488,1.887,7.408,0.668,20.0,33.6,0.9148,integrity_responsibility|leadership_governance|diversity_inclusion|environmental_stewardship|community_social_good|operational_excellence,leadership_governance,balanced,"Intel's Board emphasizes corporate responsibility, strong governance, environmental sustainability, diversity and inclusion, and ethical conduct as core to creating value for both the company and its stakeholders while managing risks and opportunities."
INTC,Intel,Technology,2018,DEF 14A,2018-04-05,0001193125-18-107675,47711,2549,3.71,5.68,2.599,3.982,2.997,4.15,0.566,0.964,31.691,0.671,8.824,0.147,0.21,leadership_governance,operational_excellence,11.716,1.865,6.623,0.725,18.72,32.2,0.934,leadership_governance|integrity_responsibility|diversity_inclusion|environmental_stewardship|community_social_good|people_talent|profitable_growth,leadership_governance,balanced,"Intel emphasizes strong corporate governance, board independence, and accountability while simultaneously committing to environmental sustainability, diversity and inclusion, social responsibility, and employee engagement as integral to creating value for stockholders and society."
INTC,Intel,Technology,2019,DEF 14A,2019-04-03,0001193125-19-095785,70083,3354,2.668,5.493,3.054,4.894,4.908,3.31,0.528,1.199,24.699,0.685,8.19,0.271,0.271,leadership_governance,operational_excellence,11.315,1.555,7.905,0.758,20.9,31.7,0.9148,diversity_inclusion|leadership_governance|integrity_responsibility|people_talent|environmental_stewardship|community_social_good|profitable_growth,leadership_governance,balanced,"Intel emphasizes strong corporate governance, board diversity, environmental sustainability, and inclusive workplace practices as core values that create value for both stakeholders and shareholders through risk mitigation, cost reduction, and innovation."
INTC,Intel,Technology,2020,DEF 14A,2020-03-31,0001193125-20-091451,70042,3102,2.884,7.081,3.198,5.825,4.94,3.584,0.443,1.385,23.857,0.785,7.396,0.286,0.271,leadership_governance,operational_excellence,14.02,1.613,6.582,0.794,22.58,28.8,0.9415,diversity_inclusion|leadership_governance|integrity_responsibility|people_talent|community_social_good|environmental_stewardship|profitable_growth|operational_excellence,leadership_governance,balanced,"Intel emphasizes strong board governance, diversity and inclusion, corporate responsibility, stakeholder engagement, and operational excellence alongside shareholder value creation."
INTC,Intel,Technology,2021,DEF 14A,2021-03-30,0001193125-21-098458,63788,3156,3.715,6.694,4.17,5.769,6.71,3.731,0.768,1.709,23.672,1.348,8.309,0.267,0.47,leadership_governance,diversity_inclusion,15.018,1.819,5.942,0.784,20.21,29.9,0.9432,diversity_inclusion|people_talent|environmental_stewardship|leadership_governance|integrity_responsibility|community_social_good|safety|profitable_growth,diversity_inclusion,balanced,"Intel emphasizes building a diverse, inclusive, and safe workforce while advancing environmental sustainability and corporate responsibility as core values that attract talent, mitigate risks, and create long-term value for shareholders and stakeholders alike."
INTC,Intel,Technology,2022,DEF 14A,2022-03-30,0000050863-22-000011,85394,3652,2.647,6.148,3.806,5.399,6.183,3.396,0.597,1.23,25.868,0.984,8.139,0.269,0.258,leadership_governance,diversity_inclusion,13.502,1.686,6.394,0.778,23.38,27.8,0.9306,leadership_governance|diversity_inclusion|people_talent|community_social_good|environmental_stewardship|profitable_growth|operational_excellence,leadership_governance,balanced,"Intel emphasizes independent board leadership with diverse skills and experiences, strong governance practices, stockholder engagement, human capital development, and environmental sustainability to support long-term business success."
INTC,Intel,Technology,2023,DEF 14A,2023-03-31,0000050863-23-000021,83822,3436,2.947,6.395,3.161,5.404,4.999,3.841,0.453,1.682,28.322,0.883,7.707,0.155,0.286,leadership_governance,operational_excellence,13.684,1.992,6.514,0.746,24.4,26.4,0.9507,integrity_responsibility|people_talent|diversity_inclusion|leadership_governance|environmental_stewardship|community_social_good|customer_client_focus,people_talent,stakeholder_oriented,"Intel emphasizes building an inclusive, diverse, and engaged workforce with strong governance oversight of corporate responsibility, sustainability, and human capital as core drivers of innovation and long-term value creation."
INTC,Intel,Technology,2024,DEF 14A,2024-03-28,0000050863-24-000057,61587,2755,3.751,7.68,3.605,5.699,4.108,3.507,0.877,1.413,29.795,1.559,8.216,0.146,0.292,leadership_governance,operational_excellence,15.555,1.705,6.43,0.802,22.35,25.8,0.9443,leadership_governance|diversity_inclusion|integrity_responsibility|profitable_growth,leadership_governance,balanced,"Intel emphasizes strong corporate governance with independent leadership, board diversity and accountability, combined with shareholder rights and strategic alignment with long-term stockholder interests and broader corporate responsibility oversight."
META,Meta Platforms,Technology,2016,DEF 14A,2016-06-02,0001326801-16-000074,119604,4478,2.291,2.567,0.418,2.584,2.065,2.859,0.334,0.393,18.921,0.059,7.165,0.042,0.067,leadership_governance,customer_client_focus,4.59,1.313,6.672,0.555,26.71,34.7,,leadership_governance,leadership_governance,shareholder_primacy,The proxy foregrounds strong corporate governance through the election of qualified directors and the ratification of independent auditors to ensure sound oversight and accountability to shareholders.
META,Meta Platforms,Technology,2017,DEF 14A,2017-04-14,0001326801-17-000016,27814,1481,4.566,2.337,1.258,2.301,3.775,5.752,0.36,0.288,31.998,0.252,6.975,0.108,0.144,leadership_governance,customer_client_focus,6.364,1.69,6.759,0.58,18.78,38.4,0.69,people_talent|profitable_growth|leadership_governance,people_talent,balanced,Facebook emphasizes competitive executive compensation and equity incentives designed to recruit and retain top talent while aligning executive interests with long-term shareholder value creation and maintaining strong corporate governance practices.
META,Meta Platforms,Technology,2018,DEF 14A,2018-04-13,0001326801-18-000022,29566,1547,4.769,2.063,1.319,2.976,3.619,5.513,0.609,0.169,32.334,0.271,7.137,0.169,0.169,leadership_governance,customer_client_focus,5.919,2.063,8.489,0.483,19.11,37.0,0.9861,diversity_inclusion|people_talent|integrity_responsibility|leadership_governance,diversity_inclusion,stakeholder_oriented,"Facebook emphasizes its commitment to diversity and inclusion in the workplace, particularly gender diversity and representation of underrepresented groups, while maintaining pay equity and supporting employee development through comprehensive programs and training initiatives."
META,Meta Platforms,Technology,2019,DEF 14A,2019-04-12,0001326801-19-000025,37986,2004,3.791,2.001,1.079,3.133,4.739,5.028,1.974,0.632,37.83,0.421,7.24,0.211,0.395,leadership_governance,customer_client_focus,6.45,2.027,9.003,0.522,18.96,35.9,0.974,leadership_governance|integrity_responsibility|safety,leadership_governance,balanced,"Facebook emphasizes rigorous board oversight of risk management across financial, compliance, privacy, security, and operational areas as foundational to sound corporate governance, while acknowledging past failures in safety and trust that demand accountability to customers and broader communities."
META,Meta Platforms,Technology,2020,DEF 14A,2020-04-10,0001326801-20-000037,45446,2188,2.861,1.496,1.232,4.159,5.347,6.139,1.65,0.638,42.622,0.704,6.051,0.176,0.528,leadership_governance,customer_client_focus,7.107,1.848,8.956,0.587,20.77,33.3,0.942,leadership_governance|integrity_responsibility,leadership_governance,balanced,"Facebook emphasizes strong board governance, risk oversight, and director compensation practices to attract qualified leadership and ensure accountability to shareholders and stakeholders alike."
